nct_id,title,status,study_type,intervention_type,phase,locations,start_date,completion_date,enrollment,study_duration_days
NCT04907214,The Effect of SGLT2 Inhibition on Adipose Tissue Inflammation and Endothelial Function Pilot,COMPLETED,INTERVENTIONAL,DRUG,"['PHASE1', 'PHASE2']",1,,,29.0,792.0
NCT00563004,A Double-blind Placebo Controlled Study Studying the Efficacy of DBCARE in Improving Diabetes Control,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,2008-08-01,2011-09-01,35.0,1126.0
NCT00447213,A Crossover Study to Evaluate the Efficacy and Safety of Preprandial Human Insulin Inhalation Powder (HIIP) Compared to Preprandial Injectable Insulin in Patients With Type 1 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,DRUG,"['PHASE2', 'PHASE3']",5,2007-04-01,2008-05-01,70.0,396.0
NCT03928899,The Best Timing of Delivery in Women With GDM That is Controlled With Only Diet and Exercise,UNKNOWN,INTERVENTIONAL,PROCEDURE,['NA'],1,,,230.0,792.0
NCT00463671,"The Relation Between Hyperbaric Oxygen, Oxidative Stress, NO Bioavailability and Tissue Oxygenation in Diabetic Patients Suffering From Foot Ulcers",COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,2003-12-01,2005-09-01,50.0,640.0
NCT01807377,"A Phase 1 Placebo-Controlled Study To Assess Safety, Tolerability, Pharmacokinetics And Effect On Midazolam Pharmacokinetics Of Multiple Oral Doses Of PF-05175157 Administered In A Tablet Formulation In Otherwise Healthy Overweight And Obese Subjects",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,2013-04-01,2013-08-01,15.0,122.0
NCT04468152,Increased Dietary Intake and Serum Levels of Advanced Glycation End Products Are Associated With Diabetic Macular Edema,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,90.0,792.0
NCT02821026,Allogeneic Islet Cells Transplanted Into the Omentum,COMPLETED,INTERVENTIONAL,PROCEDURE,"['PHASE1', 'PHASE2']",1,2016-05-01,,4.0,3634.0
NCT03259256,Islet Allotransplantation for Type 1 Diabetic Patients,UNKNOWN,INTERVENTIONAL,PROCEDURE,['PHASE3'],1,,,5.0,792.0
NCT05174078,Food as Medicine: A Quasi-Randomized Control Trial of Healthy Foods for Chronic Disease Management,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,70.0,792.0
NCT05876273,Adaptive Motif-Based Control (AMBC): Pilot 1 - Neural Net Implementation of Automated Insulin Delivery,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,15.0,792.0
NCT05266404,"A Randomized, 2-period, 2-treatment, Single-dose, Crossover Study to Assess the Bioequivalence of the Fixed Dose Combination (FDC) of Dapagliflozin 10 mg and Sitagliptin 100 mg, and Dapagliflozin 10 mg and Sitagliptin 100 mg Administered as Individual Tablets in Healthy Subjects",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,46.0,792.0
NCT00819741,"A 16-week, Open-label, Multicentre, Randomised, Parallel Study to Evaluate Efficacy and Safety of Repaglinide and Metformin Combination Therapy Compared to Repaglinide Monotherapy in Chinese OAD Naive Type 2 Diabetic Patients",COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],17,2009-02-01,2009-11-01,433.0,273.0
NCT06880835,INHALE-AIDEx: A Randomized Crossover Trial Evaluating the Effect of Inhaled Technosphere Insulin (Afrezza®) vs Rapid Acting Analogue Insulin on Exercise-Induced Hypoglycemia in Adults With Type 1 Diabetes Using Automated Insulin Delivery,RECRUITING,INTERVENTIONAL,DEVICE,['NA'],3,,,30.0,792.0
NCT02189005,"A Prospective, Double Blind, Placebo-Controlled, Randomized, Multicentric, Study to Evaluate the Efficacy and Safety of PreCrea®, a Twice-daily Dietary Supplement in People With Higher Than Normal Blood Sugar Levels.",COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['PHASE3'],6,2013-11-01,2014-11-01,210.0,365.0
NCT00035555,"Phase II/III, Open-Label, Randomized, Controlled, Multiple-Dose Study of Efficacy and Safety of BMS-224818 (Belatacept) as Part of a Quadruple Drug Regimen in First Renal Transplant Recipients",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],12,2001-03-01,2012-07-01,230.0,4140.0
NCT06357416,The Man Van Project: An Evaluation of the Effectiveness of a Mobile Outreach Screening Clinic Model for Earlier Detection of Prostate Cancer and Other Male Cancers,RECRUITING,INTERVENTIONAL,DEVICE,['NA'],1,,,4000.0,792.0
NCT01135459,"A Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Study to Evaluate the Efficacy and Safety of a 200-mcg Dose of CEP-33457 in Patients With Systemic Lupus Erythematosus",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],86,,,183.0,792.0
NCT05788276,Can Dapagliflozin Preserve Structure and Function in Transplanted Kidneys?,RECRUITING,INTERVENTIONAL,DRUG,['PHASE4'],1,,2028-06-01,330.0,792.0
NCT06405880,Implementation of Pharmacist Case Finding and Intervention for Vascular Prevention (PRxOACT) Study,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,OTHER,['NA'],1,,2027-06-01,1003.0,792.0
NCT04047940,A Relative Bioavailability Study of Three LY900020 Tablet Formulations in Healthy Chinese Subjects,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,32.0,792.0
NCT04224428,Role of Fexofenadine in Reducing Albuminurea in Patients With Diabetic Kidney Disease,COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],1,,,60.0,792.0
NCT01486667,"Effect of Thyroxin Treatment in Sub Clinical Hypothyroidism Patients, on the Apnea Hypopnea Index Score, Lipid Profiles and Highly Sensitive CRP : A Randomized Double Blind Controlled Trial",UNKNOWN,INTERVENTIONAL,DRUG,['PHASE3'],1,2011-10-01,,200.0,5308.0
NCT02448498,,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2016-02-01,2020-07-01,289.0,1612.0
NCT06614543,Feasibility Testing of Plant-Based Meal Replacement Products Made With Manitoba Crop Ingredients for Weight Loss and Diabetes Remission,NOT_YET_RECRUITING,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,40.0,792.0
NCT06296485,Pragmatic Clinical Trial of Continuous Glucose Monitoring-based Interventions for Safe Insulin Use in High-Risk Older Adults With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],4,,,360.0,792.0
NCT04784585,Optimizing Just-in-Time Adaptive Intervention to Improve Dietary Adherence in Behavioral Obesity Treatment: A Micro-randomized Trial,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,204.0,792.0
NCT04461405,INTEGRATE-D: A Pilot Test of Implementation Strategies to Support Integration of Medical and Psychosocial Care for People With Type II Diabetes,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,294.0,792.0
NCT06550115,Impact of Circulating and Tissue-specific Lipids on Vascular Function and Insulin Sensitivity in Chronic Night Shift Workers,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,2029-06-01,50.0,792.0
NCT00214825,Aldosterone and Vascular Disease in Diabetes Mellitus,COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,2003-08-01,2006-03-01,46.0,943.0
NCT02957838,Mitochondrial Effects of C18:0 Supplementation in Type 2 Diabetics Versus Healthy Controls,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,2016-11-01,,23.0,3450.0
NCT06169917,Potential Influences of Respiration Patterns on Experimental Pain Sensitization,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,200.0,792.0
NCT02797314,Comparison of Bone Quality in Type 2 Diabetic Patients With a Non-diabetic Control Population,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,60.0,792.0
NCT03931759,"The Effect of Intra-abdominal Pressure, Applied to the Patients Diagnosed With Diabetes Mellitus, Who Undergo Laparoscopic Surgery, on Hemodynamics",UNKNOWN,INTERVENTIONAL,DIAGNOSTIC_TEST,['NA'],0,2019-06-01,2020-06-01,130.0,366.0
NCT06335810,Reducing Obesity Using Social Ties (ROBUST): Randomized Control Trial,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,264.0,792.0
NCT01770483,"The Role Of Nitazoxanide, Interferon Alfa And Ribavirin In Treatment Of Hepatitis C Infected Type 2 Diabetic Patients",COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2011-07-01,2013-03-01,66.0,609.0
NCT01455415,A Study Of Pregabalin In The Treatment Of Subjects With Painful Diabetic Peripheral Neuropathy With Background Treatment Of Nsaid For Other Pain Conditions,COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],61,2011-12-01,2013-12-01,306.0,731.0
NCT03932084,Effects of Glucose Fluctuation Intervention on the Prognosis of Patients With Type 2 Diabetes and Cerebral Infarction,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,104.0,792.0
NCT06471569,The Role of Aging and Individual Variation in Exercise Training Responsiveness,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,26.0,792.0
NCT02666807,Effects of Oral Ginger Supplementation on NF-KB (Nuclear Factor Kappa-light-chain-enhancer of Activated B Cells) in Peripheral Blood Mononuclear Cells (PBMC) and Glycemic and Lipid Profiles in Patients With Type 2 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],0,2015-06-01,2015-11-01,50.0,153.0
NCT00229229,Comparison of a Low Glycemic Load Diet With a Canada Food Guide Diet in the Management of Overweight Patients With Cardiovascular Disease,TERMINATED,INTERVENTIONAL,OTHER,['PHASE4'],1,2004-09-01,2009-01-01,90.0,1583.0
NCT07270900,A Mindfulness-based Intervention for Adolescents With Prediabetes or Type 2 Diabetes,COMPLETED,INTERVENTIONAL,PROCEDURE,['NA'],1,,,30.0,792.0
NCT03990857,Comprehensive Care Protocol in New Diagnosis of Type 2 Diabetes Mellitus and Associated Comorbidities in Primary Care: Quasi-experimental Study.,UNKNOWN,INTERVENTIONAL,OTHER,['NA'],1,,,123.0,792.0
NCT01135771,Performance Study Using the OptiScanner on Healthy Diabetics,COMPLETED,INTERVENTIONAL,OTHER,['PHASE1'],1,2009-11-01,2010-01-01,60.0,61.0
NCT06415214,"A Multicenter, Randomized, Double-blinded, Placebo-controlled, Parallel-group Study to Evaluate the Efficacy and Safety of HRS-7535 in Adults With Diabetic Kidney Disease in Type 2 Diabetes",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,,,281.0,792.0
NCT05838222,Implementation and Efficacy of Solution Focused Interventions Within an Integrated Behavioral Health Setting,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,80.0,792.0
NCT01099137,The Study About Glucose Lowering Effect of Vildagliptin in Type 2 Diabetes Patients Who Are Uncontrolled With Metformin and a Sulphonylurea,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2010-01-01,2013-05-01,344.0,1216.0
NCT00387101,Pivotal Study to Evaluate the Efficacy and Safety of Dermal-Living Skin Replacement (Dermal-LSR) in the Treatment of Chronic Diabetic Foot Ulcers,TERMINATED,INTERVENTIONAL,DEVICE,['PHASE3'],12,2006-02-01,2008-04-01,288.0,790.0
NCT05874635,Use of Signos mHealth Platform in Participants With Non-Insulin Dependent Type 2 Diabetes: Weight and Blood Glucose,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DEVICE,['NA'],1,,,20000.0,792.0
NCT02381119,The Personalized Dietary Advice Services: Effects of Use by the Dietician on Health Status of Diabetes Type 2 Patients,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],8,2015-05-01,2015-12-01,28.0,214.0
NCT06639984,Assessing Psyllium Given With Meals for Fructan Sensitivity in Children With Irritable Bowel Syndrome,RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],1,,,110.0,792.0
NCT05112185,"Healthy Drinks, Healthy Futures: The Impact of a Childcare-based Healthy Beverages Intervention on Young Children's Food and Beverage Intake and Obesity",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,882.0,792.0
NCT00473811,Applicability of a Low Glycemic Index Diet in Diabetes,COMPLETED,INTERVENTIONAL,BEHAVIORAL,"['PHASE1', 'PHASE2']",1,2005-08-01,2012-08-01,40.0,2557.0
NCT00001344,Dextromethorphan Versus Placebo for Neuropathic Pain,COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,1993-03-01,2001-02-01,129.0,2894.0
NCT01555788,Closed Loop Artificial Pancreas Using Intraperitoneal (IP) Insulin Via DiaPort®,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,2012-02-01,2013-03-01,10.0,394.0
NCT05140941,"Safety, Tolerability, and Outcomes of Velpatasvir/SofosbuviR in Treatment of Chronic Hepatitis C Virus During Pregnancy (STORC)",RECRUITING,INTERVENTIONAL,DRUG,['PHASE4'],9,,2026-06-01,100.0,792.0
NCT00295633,"A Multicenter, Randomized, Double Blind, Placebo Controlled, Phase III Trial to Evaluate the Efficacy and Safety of Saxagliptin (BMS477118) in Combination With Thiazolidinedione Therapy in Subjects With Type 2 Diabetes Who Have Inadequate Glycemic Control on Thiazolidinedione Therapy Alone",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],133,2006-03-01,2008-10-01,565.0,945.0
NCT01221194,Therapeutic Stockings to Prevent Foot Ulcers,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],4,2010-10-01,2016-03-01,381.0,1978.0
NCT04324424,"An Open-Label, Paralleled Study of the Pharmacokinetics of HMS5552 Following a Single Oral Dose in Renal Impaired Subjects and Matched Healthy Volunteers",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,17.0,792.0
NCT05846191,Evaluation of Serum Pentraxin 3 and High Sensitive CRP in Female Patients With Gestational Diabetes Mellitus in Second Trimester of Pregnancy.,UNKNOWN,INTERVENTIONAL,DIAGNOSTIC_TEST,['NA'],0,,,90.0,792.0
NCT06934707,"Meal Frequency, Glycemic Control and Variability in Individuals With Type 1 Diabetes: a Randomized Crossover Clinical Trial",NOT_YET_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,27.0,792.0
NCT05048667,Novel Treatment for Microvascular Erectile Dysfunction Combining Shockwave Therapy and Platelet Rich Plasma,COMPLETED,INTERVENTIONAL,DEVICE,['PHASE1'],1,,,60.0,792.0
NCT07455435,Continuous Glucose Monitoring as a Tool to Promote Physical Activity in Prediabetes,NOT_YET_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],0,,,50.0,792.0
NCT02053116,"A 6-week Phase 2a Randomized, Double-Blind, Placebo-Controlled Study To Assess Safety, Tolerability And Pharmacodynamics Of Oral PF-05175157 Administered With Canagliflozin In Adult Subjects With Type 2 Diabetes Mellitus",TERMINATED,INTERVENTIONAL,DRUG,['PHASE2'],1,2014-03-01,2014-04-01,8.0,31.0
NCT05681351,An Open-Label Extension Study of Olezarsen (ISIS 678354) Administered Subcutaneously to Patients With Severe Hypertriglyceridemia (SHTG),ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE3'],262,,2027-03-01,885.0,792.0
NCT04665284,Safety And Efficacy Of Empagliflozin In Pakistani Muslim Population With Type Ii Diabetes Mellitus,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],11,,,244.0,792.0
NCT06762626,A Randomized Controlled Trial Comparing Frozen Embryo Transfer Guided by Endometrial Receptivity Analysis Vs Standard Timing in Patients with Recurrent Implantation Failure,RECRUITING,INTERVENTIONAL,OTHER,['NA'],1,,,734.0,792.0
NCT06521112,The Effect of Oral Care on Mucositis and Oral Mucosa in Intensive Care Unit Patients According to Individual Oral Care Frequency Assessment,COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,,,41.0,792.0
NCT02196350,"The Impact of the P4 Approach, Preventive, Predictive, Personalized and Participatory in Newly Diagnosed Type 2 Diabetics in Hillegom",COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],9,2014-09-01,2019-07-01,60.0,1764.0
NCT06988306,Randomized Controlled Trial of Lifestyle Interventions for the Prevention of Diabetes in US Home Visiting Programs,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],3,,,978.0,792.0
NCT04943614,Effect of BIODEX Balance System Training on Balance in Type II-diabetic Neuropathy.,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,88.0,792.0
NCT01008345,Effect of Ezetimibe on Oxidized LDL Cholesterol,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2008-09-01,2009-06-01,100.0,273.0
NCT03496233,"""Study to Investigate the Efficacy of Elbasvir/Grazoprevir Fixed-Dose Combination for 8 Weeks in G1b Treatment-Naïve, HCV-Infected Patients With Non-severe Fibrosis, With or Without Glucose Abnormalities - EGG 18""",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],1,,,75.0,792.0
NCT02291874,Postmarketing Clinical Study of Ipragliflozin - Long-term Study in Combination With GLP-1 Receptor Agonists in Patients With Type 2 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],6,,,100.0,792.0
NCT04163757,"The Effects of Crocin Supplementation on Metabolic Parameters, Oxidative Stress, AMP- Activated Protein Kinase and Inflammation-promoting Genes Expression in Peripheral Blood Mononuclear Cells in Patients With Type 2 Diabetes",COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,50.0,792.0
NCT03934281,Study of the Value of Using a Honey Dressing Compared to the Use of a Standard Dressing on the Toe Amputation Wound in the Diabetic Patient,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,24.0,792.0
NCT03039205,Evaluation of Platelet Aggregation and Adenosine Levels in Patients With Coronary Artery Disease and Chronic Kidney Dysfunction Taking Dual Antiplatelet Therapy With Aspirin and Clopidogrel or Ticagrelor,COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,,,90.0,792.0
NCT01861392,"Analisys of Neuromuscular Response, Postural Balance and Quality of Life of Diabetics Type 2 After Sensory-motor Training: Blind Random Controled Clinical Trial",UNKNOWN,INTERVENTIONAL,PROCEDURE,['NA'],1,2013-05-01,2016-12-01,50.0,1310.0
NCT06300047,Aiming for Something Sweeter: Supporting Youth With Type 1 Diabetes During Transition From Pediatric to Adult Diabetes Care,ENROLLING_BY_INVITATION,INTERVENTIONAL,OTHER,['NA'],1,,,324.0,792.0
NCT01340079,Virtual World Health Behavior Counseling for Patients With Diabetes,COMPLETED,INTERVENTIONAL,BEHAVIORAL,"['PHASE1', 'PHASE2']",1,2011-04-01,2012-07-01,89.0,457.0
NCT06719869,Central Venous Catheter vs Midline in Difficulty Access Patient - A Randomized Controlled Clinical Pilot Trial - Pilot-ACCESS-D,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,30.0,792.0
NCT06222476,"A Multicentric, Prospective, Randomized Study Evaluating the Improvement of Renal Function Outcomes With Dorzagliatin in Patients With Type 2 Diabetes Mellitus With Early Kidney Injury.",NOT_YET_RECRUITING,INTERVENTIONAL,DRUG,['NA'],1,,,106.0,792.0
NCT06082063,Multifactorial Intervention to Reduce Cardiovascular Disease in Type 1 Diabetes,RECRUITING,INTERVENTIONAL,DRUG,['PHASE3'],2,,,2000.0,792.0
NCT02983214,Study of the Efficacy and Safety of Cilostazol in the Prevention of Ischemic Vascular Events in Diabetic Patients With Symptomatic Peripheral Artery Disease.,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2016-11-01,2019-10-01,826.0,1064.0
NCT07278141,"Study Protocol: Effects of Combined Resistance Training and Dual-Task Interventions on Physical, Oculomotor, and Executive Functions in Older Adults With Mild Cognitive Impairment. A Randomized Controlled Trial",NOT_YET_RECRUITING,INTERVENTIONAL,PROCEDURE,['NA'],2,,,66.0,792.0
NCT01351675,Bardoxolone Methyl Evaluation in Patients With Chronic Kidney Disease and Type 2 Diabetes: the Occurrence of Renal Events (BEACON),TERMINATED,INTERVENTIONAL,DRUG,['PHASE3'],0,,,2185.0,792.0
NCT01894815,"Escitalopram and Transcranial Direct Current Stimulation in Major Depressive Disorder: a Double-blind, Placebo-controlled, Randomized, Non-inferiority Trial",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],2,2013-10-01,2016-11-01,245.0,1127.0
NCT06281899,Effect of the Low PROtein Diet on Top of DAPAgliflozin and RAASi on the Progression of Chronic Kidney Disease in Patients With Type 2 Diabetes Mellitus,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE4'],1,,,200.0,792.0
NCT03530176,18F-Sodium Fluoride (18F-NaF) PET-CT Imaging to Identify Vulnerable Plaques in Patients With Diabetes,COMPLETED,INTERVENTIONAL,RADIATION,['NA'],1,,,98.0,792.0
NCT04601558,The Lifestyle Intervention on 10-year Year Risk of Cardiovascular Disease Among Women in the Form of Cochrane Abstracts: Randomized Controlled Trial,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,210.0,792.0
NCT01385930,"A New Concept for Lifestyle Change, Dietary Advice on Prescription (DAP) in Combination With Motivational Interviewing (MI), Social Support and Mobile Services",UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2011-03-01,2015-12-01,200.0,1736.0
NCT00960791,"An Open, Single-centre, Single Group, Phase I Study to Assess the Absorption, Distribution, Metabolism and Excretion (ADME) of AZD1656 After Oral Administration of 14C-labelled AZD1656 to Type II Diabetes Mellitus Patients",COMPLETED,INTERVENTIONAL,DEVICE,['PHASE1'],2,2009-07-01,2009-09-01,6.0,62.0
